"","cors"
"C2",0.0670296773569324
"FAM160B1",0.0670296773569324
"FBXL3",0.0670296773569324
"FRYL",0.0670296773569324
"GON7",0.0670296773569324
"IFNAR1",0.0670296773569324
"NHLRC2",0.0670296773569324
"PEX11A",0.0670296773569324
"RSPRY1",0.0670296773569324
"STRIP1",0.0670296773569324
"TMEM243",0.0670296773569324
"UBA3",0.0670296773569324
"PTRHD1",0.0670920342275858
"F2RL1",0.0671707282323748
"AKAP1",0.0671989055964251
"ETFDH",0.0672435890972079
"CPSF6",0.0673112190587835
"KLHDC3",0.0673112190587835
"CDC42SE2",0.0673575565706317
"N4BP2L2",0.0673580684755986
"SHFM1",0.0673726707996661
"CHMP5",0.0674282179788748
"CMAS",0.0675497769434249
"LCT",0.0675497769434249
"IDH3G",0.0675603622499755
"UBQLN1",0.0676328959044773
"IVNS1ABP",0.0676397958667032
"QTRT1",0.0676598695489653
"RBM47",0.0677121726224457
"ERAP1",0.0677245029661563
"MMP24.AS1",0.0677252117749456
"SKIV2L",0.0677252117749456
"MST1P2",0.0677357496686924
"PIP5K1B",0.0677357496686924
"SEC13",0.0678025020709496
"HGD",0.0678054905523964
"STX16",0.0678054905523964
"ZMPSTE24",0.0678054905523964
"LGALS2",0.0678176901272923
"DUSP6",0.067856401732385
"MPZL1",0.067856401732385
"PDSS1",0.067856401732385
"NOSIP",0.0678586133670664
"CCDC90B",0.0679302478994973
"EHD4",0.0679313202430547
"HIST3H2A",0.0679313202430547
"LGR4",0.0679313202430547
"MYO10",0.0679313202430547
"NIT2",0.0679313202430547
"PES1",0.0679313202430547
"PHACTR2",0.0679313202430547
"TRIM25",0.0679313202430547
"YDJC",0.0679313202430547
"UGDH",0.0680371631931611
"DOK4",0.068042590031151
"MYRFL",0.068042590031151
"HNRNPDL",0.0681049448948916
"CHCHD5",0.0681177417142973
"EHHADH",0.0681177417142973
"PAQR7",0.0681794783935622
"TNIK",0.0681819327780687
"REEP5",0.0682032430953584
"SERBP1",0.0682032430953584
"PSMB2",0.0682081205171669
"ENY2",0.0682371112870254
"GNL3",0.0682809800557327
"NUDT4",0.0682809800557327
"WEE1",0.0682809800557327
"BCCIP",0.0683228079696204
"C8G",0.0683638351516186
"LYN",0.0683986730042326
"PURA",0.068493140199253
"G0S2",0.0685266447697995
"DNASE1",0.0685675346214059
"PPA2",0.0685893833520485
"ANAPC11",0.0686767954271278
"NPAS2",0.0686928011963097
"MAGOH",0.068846736176235
"CTSO",0.0689771607764213
"RPS7P1",0.0689771607764213
"AGA",0.0690405828342371
"ARMCX5",0.0690405828342371
"BBS2",0.0690405828342371
"CBX7",0.0690405828342371
"CDK5RAP1",0.0690405828342371
"CXXC5",0.0690405828342371
"DOPEY2",0.0690405828342371
"EAF1",0.0690405828342371
"FTSJ3",0.0690405828342371
"HERC3",0.0690405828342371
"IFNAR2",0.0690405828342371
"KNL1",0.0690405828342371
"LSM14B",0.0690405828342371
"MASTL",0.0690405828342371
"NT5C2",0.0690405828342371
"PCED1B.AS1",0.0690405828342371
"PGGT1B",0.0690405828342371
"PTAR1",0.0690405828342371
"RNASEL",0.0690405828342371
"SLC25A43",0.0690405828342371
"SLC35F6",0.0690405828342371
"TAPT1",0.0690405828342371
"TFE3",0.0690405828342371
"TMEM143",0.0690405828342371
"TRIAP1",0.0690405828342371
"TSC22D2",0.0690405828342371
"TSSC1",0.0690405828342371
"U2AF1L4",0.0690405828342371
"UBR1",0.0690405828342371
"EMC2",0.0690478941398516
"ARHGDIA",0.0690824878089165
"ENTPD6",0.0690955936856344
"TRAPPC4",0.0691234562727238
"TNNC2",0.0691276258027497
"RPL32",0.0691598220986245
"RHOBTB1",0.0691705419898651
"LRRFIP1",0.0692021830946568
"MRPL28",0.0692698640133718
"CASP4",0.0694410004157152
"TOM1L1",0.06945355107293
"MRPL34",0.0694640174298292
"DERL2",0.069475750029357
"PSMB6",0.0694812339006846
"LINC01207",0.0695127172217617
"EMG1",0.0695372790531961
"FAF2",0.0695372790531961
"FBXO22",0.0695372790531961
"GATA5",0.0695372790531961
"MIER1",0.0695372790531961
"NECAP2",0.0695372790531961
"R3HDM2",0.0695372790531961
"RIC8B",0.0695372790531961
"SPTLC2",0.0695372790531961
"THAP7",0.0695372790531961
"TMEM138",0.0695372790531961
"TMEM251",0.0695372790531961
"TSNAX",0.0695372790531961
"VARS2",0.0695372790531961
"FMC1",0.06960762778606
"LRRC1",0.06960762778606
"LSM14A",0.06960762778606
"SREBF1",0.0696140722116432
"LMO7",0.0697135264165358
"RBM38",0.0698041111403078
"SNX4",0.0698214439417796
"RAB25",0.0698363229035735
"TAF7",0.0699447489932134
"EIF4H",0.0699841040346102
"NAMPT",0.0700356361322975
"RDH10",0.0700356361322975
"ISG15",0.0700818152294714
"PHYH",0.0700969436507677
"NR1H2",0.0701841757901029
"SNX7",0.0701841757901029
"TTC3",0.0701841757901029
"NOA1",0.070209634038495
"FDFT1",0.0702317426486177
"KLF9",0.0702317426486177
"ZDHHC16",0.0703155334841863
"STK16",0.0703414495188789
"HIP1R",0.0703606431959437
"POP7",0.0703606431959437
"PPID",0.0703606431959437
"PRKAG2",0.0704070519152914
"RMND5A",0.0704783330951277
"MPP1",0.0704842447123904
"STAU1",0.0704981069606482
"ARSD",0.0705350289273382
"TIMM17A",0.0705350289273382
"ARL6IP5",0.0705383986381191
"GANAB",0.0705686888907067
"GPBP1L1",0.0705704665924956
"CKMT1B",0.0706100960087458
"FHL2",0.0706110784235294
"MCTP2",0.0706110784235294
"PLA2G4F",0.0706110784235294
"ACE",0.0706243535257023
"URB1.AS1",0.0706531107504612
"PCBD1",0.0707002204262387
"DHX15",0.0707985594996392
"LUC7L",0.0707985594996392
"BAK1",0.070823562179022
"CERK",0.070823562179022
"CFI",0.070823562179022
"DDX60",0.070823562179022
"MEAF6",0.070823562179022
"SORBS3",0.070823562179022
"SLC25A4",0.0708552304939939
"RNPEP",0.0709203274332891
"UGP2",0.0710735098327225
"HSP90B1",0.0710899367246629
"HNRNPA3",0.0711353483426497
"ADRM1",0.0712073822121593
"GTF2A2",0.0712330346887495
"MGST1",0.0713239930915404
"RPL36A",0.071333119185497
"PP7080",0.0713387107562965
"PSMD7",0.0713513296431436
"SSR1",0.0713513296431436
"CAPN15",0.0713827563463182
"HOOK3",0.0713827563463182
"VPS26A",0.0713827563463182
"CGGBP1",0.0714100831315797
"MIR22HG",0.0714100831315797
"ZNF655",0.0714100831315797
"NUDT16",0.0714499401854754
"TMC5",0.0714584278671715
"SLC2A12",0.0714755922988854
"SLC27A2",0.0714940880063955
"C21orf59",0.0715549636983179
"DCTN5",0.0715549636983179
"KDM7A",0.0715549636983179
"KIF1C",0.0715549636983179
"SRP54",0.0715549636983179
"XRCC1",0.0715549636983179
"PGAM1",0.0715610055585291
"TRAK1",0.0715717770364044
"FBXL5",0.0715886195101288
"GCLM",0.0715886195101288
"WDR6",0.0715886195101288
"BOLA3",0.0715943264719351
"LAMP2",0.0715958735507047
"CDS1",0.071600948491293
"RPL23A",0.0716140826002437
"NUTF2",0.0716867730758038
"SIGMAR1",0.0716867730758038
"MARCH6",0.071687057075536
"ARL6IP6",0.0716918087376081
"ATP13A1",0.0716918087376081
"FAM49B",0.0716918087376081
"TLR3",0.0716918087376081
"YIPF2",0.0716918087376081
"SPCS1",0.0718700208437398
"ZRANB2",0.0718840998644651
"MXD1",0.0719431533465288
"RAB1B",0.0719580825972502
"HSH2D",0.0719971078143401
"ISCA1",0.0719971078143401
"TMEM246",0.0719971078143401
"SLC1A1",0.0720440863190755
"ECSIT",0.0722230565335298
"TRIM15",0.0722715670076926
"ANKRD37",0.0723112839403405
"CA11",0.0723112839403405
"CYB5R4",0.0723112839403405
"HSPA14",0.0723112839403405
"IKZF5",0.0723112839403405
"LTBP3",0.0723112839403405
"MED30",0.0723112839403405
"MYL4",0.0723112839403405
"RMDN2",0.0723112839403405
"RPRD1A",0.0723112839403405
"SLC4A1AP",0.0723112839403405
"VTI1A",0.0723112839403405
"WDR46",0.0723112839403405
"GBP2",0.0723204601197295
"RPS10",0.0723852521649978
"CDC42",0.0723980381773275
"NR5A2",0.0725645641756512
"POLR2E",0.0726024894058603
"VILL",0.072639847824742
"ACTR3",0.0727294014871074
"NELFE",0.0727324301509611
"RSBN1L",0.0727324301509611
"MRPL19",0.0727337161533894
"SEC23B",0.0727337161533894
"HMGA1",0.0727385691215302
"LGMN",0.072749658007947
"URAD",0.0728159587253998
"LSM7",0.0728200237491022
"ARHGAP5",0.0730308179782966
"MICU2",0.0730344154029229
"APTX",0.0731201261578902
"JADE1",0.0731201261578902
"PAAF1",0.0731201261578902
"PTPMT1",0.0731201261578902
"PTPRA",0.0731201261578902
"NELFCD",0.0731581284518793
"AP1G1",0.0731590895300047
"ARIH2",0.0731590895300047
"CNOT8",0.0731590895300047
"MAP3K7",0.0731590895300047
"SMYD2",0.0731590895300047
"TMEM184A",0.0731590895300047
"UPP1",0.0731590895300047
"XRN2",0.0731590895300047
"PTEN",0.0732525738444052
"RPS8",0.0733074916148452
"BAIAP2L1",0.0733397971589232
"PSMA1",0.0733810115831333
"CDK18",0.0734054286728002
"PRR15",0.0734478136083759
"LAMTOR4",0.0734712879885846
"SNRPF",0.0735155820026149
"PLGRKT",0.0736221179819289
"UXT",0.0736357272655409
"RBM23",0.0736571065492162
"ARGLU1",0.0736784201292115
"NCOR1",0.0737211410340729
"ATIC",0.0737303614167251
"MRPS5",0.0737465955459028
"YPEL3",0.0737489798756048
"AGFG1",0.0737617842700354
"ATAD1",0.0737617842700354
"P2RX4",0.0738250658527639
"NDFIP2",0.0738490612175735
"TRPM3",0.0738518271216159
"ZBTB3",0.0738518271216159
"ALKBH7",0.0738606108862202
"ILK",0.0739022789873532
"USP10",0.0739029602042228
"HDHD3",0.0739711158645794
"ARHGAP17",0.073971715957923
"THAP4",0.073971715957923
"CD46",0.0740325416429363
"TBCA",0.074077646619505
"FUCA2",0.0740787163854639
"SAP18",0.0741702033539597
"LRRC58",0.0741818913609889
"PPIL3",0.0741818913609889
"SLC35A5",0.0741818913609889
"TRMT61B",0.0741818913609889
"UGT3A1",0.0741818913609889
"ZFAS1",0.0742546210269627
"CYP2R1",0.0743067581613012
"CNPY2",0.0743469556719219
"ID1",0.0743632435622287
"ADAM15",0.0744452099100498
"EIF4G3",0.0744452099100498
"FAM204A",0.0744452099100498
"MARK3",0.0744923818182231
"RPS20",0.074498433937001
"AIMP2",0.074511455509954
"ATF3",0.0745158492391192
"YME1L1",0.074524417030537
"MRPL18",0.0745762191307966
"APPL2",0.0746282157557291
"NAALADL1",0.074740848090931
"OS9",0.0748503208766035
"GPI",0.0748954491779446
"ABLIM1",0.0749168858312271
"GSDMB",0.074956642127642
"APBB3",0.0749698691669
"ASB16.AS1",0.0749698691669
"C10orf128",0.0749698691669
"CAPRIN2",0.0749698691669
"CCDC117",0.0749698691669
"CUL7",0.0749698691669
"EXOSC5",0.0749698691669
"GABPB1",0.0749698691669
"GFOD1",0.0749698691669
"HLCS",0.0749698691669
"IQCB1",0.0749698691669
"L2HGDH",0.0749698691669
"LMBRD2",0.0749698691669
"LSS",0.0749698691669
"LURAP1L",0.0749698691669
"MED9",0.0749698691669
"MIR3188",0.0749698691669
"NUFIP1",0.0749698691669
"PGM2",0.0749698691669
"RP11.21L23.3",0.0749698691669
"RPL24P8",0.0749698691669
"SDHAP3",0.0749698691669
"SEMA5A",0.0749698691669
"SHPRH",0.0749698691669
"ZNF608",0.0749698691669
"C7orf26",0.0749698691669
"EEF1A1P5",0.0749698691669
"EXOC2",0.0749698691669
"RAD51C",0.0749698691669
"RCE1",0.0749698691669
"RIN3",0.0749698691669
"SLC5A3",0.0749698691669
"THEM4",0.0749698691669
"UBFD1",0.0749698691669
"TM9SF2",0.0750143390813422
"GRPEL1",0.0750359106105023
"CD55",0.0750468379489514
"B3GNT8",0.0750985271840741
"COA5",0.0750985271840741
"SLC30A5",0.0750985271840741
"SPAG9",0.0750985271840741
"DCAF13",0.0752131767509105
"PCGF5",0.0752287787331544
"CTNNB1",0.0752376513653499
"SEC61G",0.0752395314489932
"KIAA0232",0.0752539353622775
"RMDN1",0.0752539353622775
"ACADVL",0.0752558433225221
"TRIOBP",0.0752580744205607
"DYNC2LI1",0.0752814315239393
"TAB2",0.0752814315239393
"TMC4",0.0753061940740367
"BPHL",0.0753589542167428
"AC004754.3",0.0753717027241007
"FAM46A",0.0753871183280072
"ABCA10",0.0754606154173096
"AP001372.2",0.0754606154173096
"ARHGAP42",0.0754606154173096
"C11orf74",0.0754606154173096
"C6orf120",0.0754606154173096
"C6orf99",0.0754606154173096
"FAM84B",0.0754606154173096
"FRG1BP",0.0754606154173096
"MED12",0.0754606154173096
"MTAP",0.0754606154173096
"MTHFSD",0.0754606154173096
"POGLUT1",0.0754606154173096
"POM121C",0.0754606154173096
"PTPN21",0.0754606154173096
"RP11.363E7.4",0.0754606154173096
"RP11.390E23.6",0.0754606154173096
"RP3.512B11.3",0.0754606154173096
"SHROOM1",0.0754606154173096
"STAT5B",0.0754606154173096
"TTC9C",0.0754606154173096
"UBR4",0.0754606154173096
"ZFP62",0.0754606154173096
"ZMYM6",0.0754606154173096
"ZFP36L1",0.0754907532837381
"RTCA",0.0754911913037502
"DPM2",0.0755511885980395
"SIKE1",0.0755511885980395
"ARRB1",0.0755651024462522
"CNOT11",0.0755651024462522
"EXD3",0.0755651024462522
"FBXO31",0.0755651024462522
"OXLD1",0.0755651024462522
"PRPF18",0.0755651024462522
"RPS28P7",0.0755651024462522
"SAMD8",0.0755651024462522
"SCML1",0.0755651024462522
"SH2D3A",0.0755651024462522
"STX19",0.0755651024462522
"TBCC",0.0755651024462522
"DLD",0.0756259307948293
"HNMT",0.0756291931487138
"MEA1",0.0756291931487138
"RALA",0.0756291931487138
"GUCD1",0.0757446809471973
"JUND",0.0758268253270321
"RPL10A",0.0758371182876435
"FUT2",0.0759669015377078
"DNAJC4",0.075996270115327
"TUG1",0.075996270115327
"PSMD1",0.0759985992963932
"KLHL24",0.0760392887013436
"ABCC3",0.0760822352351574
"NAT8B",0.0761849659703324
"RPLP0",0.076267061587974
"IBTK",0.0763427450609719
"NFS1",0.0763427450609719
"PTPRD",0.0763427450609719
"UBAP1",0.0763427450609719
"ARL14",0.0763509467186752
"CLINT1",0.0763545168076092
"DPM3",0.0763545168076092
"AAGAB",0.076385498052025
"LRP11",0.076385498052025
"TMEM109",0.076385498052025
"TMEM42",0.076385498052025
"VPS39",0.076385498052025
"KHSRP",0.076395285961266
"NDUFB7",0.0764196822544417
"MT.TP",0.0764681934028981
"TMEM9B",0.0765329435426527
"COTL1",0.0765786775298771
"PSMD13",0.0766229739306283
"LRAT",0.0766355098914389
"ZPR1",0.0766355098914389
"AQP3",0.0766385605111451
"C2CD5",0.0766475998316018
"SRSF5",0.0766531697271139
"COA4",0.0767382420142164
"RBX1",0.0767445318514808
"ATF4",0.0768017149807861
"CTAGE5",0.0768270073861127
"AGR2",0.076834388976753
"TOB1",0.0768989298431384
"EIF2S2",0.0769392230341726
"NDUFB10",0.0769456167711415
"C11orf54",0.0769629546238797
"SZRD1",0.0770673320501399
"KCMF1",0.0771147264940192
"NET1",0.0771701714059085
"TUBA1C",0.0771846435108507
"AC007325.2",0.0772461229229025
"CBX5",0.0772461229229025
"COG8",0.0772461229229025
"CSTF2",0.0772461229229025
"FAM208B",0.0772461229229025
"FILIP1L",0.0772461229229025
"IPO9",0.0772461229229025
"ITPKC",0.0772461229229025
"MBTD1",0.0772461229229025
"MRGBP",0.0772461229229025
"SLF2",0.0772461229229025
"TMEM129",0.0772461229229025
"TRIM16",0.0772461229229025
"TYW3",0.0772461229229025
"UNC119",0.0772461229229025
"XDH",0.0772535450585996
"NIPA2",0.077439314107728
"USP16",0.077439314107728
"SH2D4A",0.0774453472897393
"YBX2",0.0774453472897393
"GPR108",0.0774926898987364
"TMEM82",0.0774926898987364
"SPIN1",0.0776111224458612
"KCNQ1",0.0776111224458612
"TRIP10",0.0777434899395354
"RPS3",0.0777699822763149
"ABRACL",0.0777794108330696
"RAD23B",0.0779011225062415
"STK24",0.078093530689223
"GALT",0.0780937324796284
"NDFIP1",0.0781217543621571
"ECHDC1",0.0782291815253127
"FAM133B",0.0782789796778127
"GNAS",0.078303226909539
"AC005944.2",0.0783470492907862
"ADD3.AS1",0.0783470492907862
"ANXA3",0.0783470492907862
"BCORL1",0.0783470492907862
"CAMK1D",0.0783470492907862
"CDKN2A",0.0783470492907862
"CENPE",0.0783470492907862
"CEP63",0.0783470492907862
"CEP83",0.0783470492907862
"CH507.42P11.8",0.0783470492907862
"CHSY1",0.0783470492907862
"DGKG",0.0783470492907862
"DNAJC14",0.0783470492907862
"DUS4L",0.0783470492907862
"EFCAB7",0.0783470492907862
"EIF1AD",0.0783470492907862
"EOGT",0.0783470492907862
"ERMAP",0.0783470492907862
"FIZ1",0.0783470492907862
"FTH1P11",0.0783470492907862
"GAPDHP1",0.0783470492907862
"GRAMD1A",0.0783470492907862
"GTF2H2",0.0783470492907862
"HLA.V",0.0783470492907862
"INTS7",0.0783470492907862
"KPNA5",0.0783470492907862
"LA16c.380H5.5",0.0783470492907862
"LAYN",0.0783470492907862
"MARCH9",0.0783470492907862
"NUP50.AS1",0.0783470492907862
"PACRGL",0.0783470492907862
"PHTF1",0.0783470492907862
"PRIM2",0.0783470492907862
"PRORY",0.0783470492907862
"RGS12",0.0783470492907862
"RNU6.130P",0.0783470492907862
"RP11.153K11.3",0.0783470492907862
"RP11.304L19.1",0.0783470492907862
"RP11.521B24.3",0.0783470492907862
"RP11.757F18.5",0.0783470492907862
"RP5.894A10.2",0.0783470492907862
"SLC10A2",0.0783470492907862
"SLC2A9",0.0783470492907862
"SPIDR",0.0783470492907862
"STK10",0.0783470492907862
"TCEANC2",0.0783470492907862
"TNFSF15",0.0783470492907862
"WDR72",0.0783470492907862
"WDR81",0.0783470492907862
"WNT3",0.0783470492907862
"ZDHHC2",0.0783470492907862
"ZNF431",0.0783470492907862
"ZNF75D",0.0783470492907862
"MT1M",0.0783662498785733
"UFC1",0.0784219080755887
"LRPPRC",0.0784340882676918
"IER2",0.0784753245439471
"C7orf73",0.0785700158288276
"FAM200B",0.0786045146508647
"NBR1",0.0786334656447476
"RP11.425L10.1",0.0786959399957719
"EPS15",0.0787236815607131
"IRF2",0.0787236815607131
"STK38",0.0787236815607131
"ARPC3",0.0787301873742422
"GSTM4",0.0787615476932663
"B3GNT2",0.0787652928784611
"CCDC57",0.0787652928784611
"CFAP20",0.0787652928784611
"CMTR2",0.0787652928784611
"FAM120AOS",0.0787652928784611
"PLOD3",0.0787652928784611
"SLC23A3",0.0787652928784611
"RNF5",0.0788083138001809
"LRRC75A",0.0788099601211794
"UBE2L6",0.0788099601211794
"RPL28",0.0788226803601825
"CTNND1",0.0789524990431248
"TRAPPC1",0.0789563466377501
"DNAJC11",0.0789644346628889
"IMPA1",0.0789644346628889
"VAMP2",0.0791741344409244
"RPL22",0.0792275146131473
"XIAP",0.0792280590871139
"EIF4A3",0.0792490995795928
"FKBP4",0.0792665762346235
"CALR",0.0793459467442354
"ARMC1",0.0793642501571069
"SRSF9",0.0793759109323053
"RARS",0.0794501383351471
"ACO1",0.0794853429766723
"CYTH2",0.0795634902300664
"RPS23P8",0.0795634902300664
"RAB13",0.0795676636180783
"CTDSPL",0.0795697996596834
"GRIPAP1",0.0795697996596834
"INAFM1",0.0795697996596834
"LIG3",0.0795697996596834
"MED7",0.0795697996596834
"MOSPD2",0.0795697996596834
"NFIL3",0.0795697996596834
"PLA2G4C",0.0795697996596834
"POLR2M",0.0795697996596834
"POLR3F",0.0795697996596834
"RAB11B.AS1",0.0795697996596834
"RAB27A",0.0795697996596834
"RNF170",0.0795697996596834
"RPP25",0.0795697996596834
"SOAT1",0.0795697996596834
"TMEM175",0.0795697996596834
"ZNF488",0.0795697996596834
"CHRAC1",0.0795804197872741
"ARHGAP26",0.0797295321278156
"RPL38",0.0797493092907956
"BLOC1S1",0.0797987202393717
"TCP1",0.0798485555371792
"MTOR",0.0799697008989061
"PIBF1",0.0799697008989061
"PIGG",0.0799830789848126
"RNF13",0.0799830789848126
"SMIM5",0.0799830789848126
"SRRT",0.0799830789848126
"FOSB",0.079990592577697
"ZDHHC6",0.0799945628825726
"C11orf31",0.0800657188242384
"ISCU",0.0800882466313366
"CPT1A",0.0800906321811185
"SLC39A4",0.0801299438305372
"NCOA1",0.0801989054283615
"TMED7",0.0801989054283615
"OTC",0.0803007393891094
"LASP1",0.0803187413450453
"ZFP91",0.0803319805168128
"COPB1",0.0803775336634961
"AUH",0.0803955251324329
"KIAA0907",0.0804215656203771
"HLA.DMB",0.08044083024718
"NPEPPS",0.0805262120304967
"ATP6V0D1",0.0806106458317621
"TGOLN2",0.080621552939286
"MRPS18A",0.0806247211086843
"MYDGF",0.0807201700830281
"RABGGTB",0.080780571515332
"FAM96B",0.0808244564097213
"RFK",0.0808731923413227
"SH3YL1",0.0809097584575755
"COMMD2",0.0809151830899063
"ENTPD8",0.0809151830899063
"TCERG1",0.0809151830899063
"RTCB",0.0809321604622939
"OTUB1",0.0809372892911481
"MINOS1",0.0809712264076478
"SLC27A4",0.0810727156693273
"WASF2",0.0810727156693273
"MTMR6",0.0810929567503796
"PHB",0.0811351057165076
"NDUFC2",0.0811957984781904
"ATRAID",0.0812526446709487
"DBNL",0.0812604203690035
"PTPN3",0.0812604203690035
"HSPA9",0.0813260396300581
"FBXO7",0.0813592174129869
"SLC46A3",0.081468562159512
"GDA",0.0815176276331221
"AQP11",0.0815265807680232
"PSME1",0.0815607957979551
"EIF3A",0.0815698305999367
"ATP5G2",0.0815860824621262
"BECN1",0.0816115632254413
"TUBB2A",0.0816249203555932
"AIG1",0.0817375341386922
"PLEKHB2",0.0817375341386922
"BANF1",0.0817940143922536
"EFR3A",0.0817941269282448
"MAVS",0.0817941269282448
"RUVBL2",0.0817941269282448
"SPCS3",0.0817941269282448
"C1QBP",0.081816164342271
"SAR1B",0.0818723649008236
"CPSF7",0.0818974364559556
"CPTP",0.0818974364559556
"ABAT",0.082037224644609
"ERGIC2",0.082037224644609
"PLPP1",0.0820601670709256
"SCIN",0.0820907657600453
"TMEM126A",0.0821047009337413
"GLS",0.0821207419172963
"ACOT2",0.0821357993337693
"EBNA1BP2",0.0821357993337693
"FAH",0.0821357993337693
"GALNT2",0.0821357993337693
"IQCE",0.0821357993337693
"MED21",0.0821357993337693
"RRP8",0.0821357993337693
"SENP2",0.0821357993337693
"SLC22A4",0.0821357993337693
"TBC1D22A",0.0821357993337693
"UBE2C",0.082160125874338
"GOLGA4",0.082186860892507
"RAC1",0.0822013876202909
"IST1",0.0822161904632498
"PMF1",0.0822539384858307
"TMED5",0.0822539384858307
"NEMF",0.0822665703449961
"PHKB",0.0823337551304728
"DNAJA1",0.0826303784595105
"CSNK2B",0.082635321323444
"ACHE",0.082642550073645
"CST7",0.082642550073645
"DHX32",0.082642550073645
"ENOPH1",0.082642550073645
"PAFAH1B3",0.082642550073645
"RETSAT",0.0826812658195962
"GOLPH3",0.0826935766051346
"CNOT10",0.0826985958395151
"NUDT2",0.0826985958395151
"NUP88",0.0826985958395151
"GPX1",0.082724750174507
"CRAT",0.0827352779210567
"LINC00667",0.0827998748500063
"UBE2D2",0.0829098440551575
"MAPK3",0.0829272152112594
"EIF6",0.0829352633491116
"YIF1A",0.0829878803709472
"ACOT13",0.0829935664034651
"GPRC5A",0.0829935664034651
"MICU1",0.0829935664034651
"NGLY1",0.0829935664034651
"RP11.572P18.1",0.0829935664034651
"CAMTA1",0.0830301669839893
"AP1AR",0.0832158695715771
"GEMIN7",0.0832158695715771
"RIDA",0.0832606184468842
"NT5C",0.0833580978387199
"RP11.864N7.2",0.0835375075915817
"ASNA1",0.0835833544912106
"RHOU",0.0835833544912106
"CNIH1",0.0836126590086209
"RPL27",0.0836157856495963
"HSPE1",0.0836272007883973
"SREK1IP1",0.0836872250589239
"DSC2",0.0837567431498608
"LAMTOR2",0.083873264884665
"SCAND1",0.0839021698678634
"FUCA1",0.0839206523553989
"LINC00969",0.0839210280764923
