"","gsm","gender"
"28271","GSM3936270","male"
"28272","GSM3936273","female"
"28273","GSM3936274","female"
"28274","GSM3936275","female"
"28275","GSM3936276","male"
"28276","GSM3936277","male"
"28277","GSM3936278","male"
"28278","GSM3936279","female"
"28279","GSM3936280","female"
"28280","GSM3936281","male"
"28281","GSM3936282","female"
"28282","GSM3936283","female"
"28283","GSM3936284","male"
"28284","GSM3936285","female"
"28285","GSM3936286","male"
"28286","GSM3936287","male"
"28287","GSM3936288","female"
"28288","GSM3936289","male"
"28289","GSM3936290","female"
"28290","GSM3936291","female"
"28291","GSM3936292","female"
"28292","GSM3936293","female"
"28293","GSM3936294","female"
"28294","GSM3936295","male"
"28295","GSM3936296","male"
"28296","GSM3936297","female"
"28297","GSM3936298","male"
"28298","GSM3936299","female"
"28299","GSM3936300","male"
"28300","GSM3936301","male"
"28301","GSM3936302","male"
"28302","GSM3936303","female"
"28303","GSM3936304","female"
"28304","GSM3936305","male"
"28305","GSM3936306","female"
"28306","GSM3936307","female"
"28307","GSM3936308","female"
"28308","GSM3936309","male"
"28309","GSM3936310","female"
"28310","GSM3936311","female"
"28311","GSM3936312","female"
"28312","GSM3936313","female"
"28313","GSM3936314","male"
"28314","GSM3936315","male"
"28315","GSM3936316","male"
"28316","GSM3936317","male"
"28317","GSM3936318","female"
"28318","GSM3936319","female"
"28319","GSM3936320","male"
"28320","GSM3937928","female"
"28321","GSM3937929","male"
"28322","GSM3937930","female"
"28323","GSM3937931","male"
"28324","GSM3948493","male"
"28325","GSM3948494","male"
"28326","GSM3948495","male"
"28327","GSM3948496","male"
"28328","GSM3948497","male"
"28329","GSM3948499","male"
"28330","GSM3962959","male"
"28331","GSM3962960","male"
"28332","GSM3962961","male"
"28333","GSM3962962","male"
"28334","GSM3962963","male"
"28335","GSM3962964","female"
"28336","GSM3962965","male"
"28337","GSM3962966","male"
"28338","GSM3962967","female"
"28339","GSM3962968","male"
"28340","GSM3962969","male"
"28341","GSM3962970","female"
"28342","GSM3962971","male"
"28343","GSM3962972","male"
"28344","GSM3962973","male"
"28345","GSM3962974","female"
"28346","GSM3962975","male"
"28347","GSM3962976","male"
"28348","GSM3962977","male"
"28349","GSM3962978","female"
"28350","GSM3962979","male"
"28351","GSM3962980","female"
"28352","GSM3962981","male"
"28353","GSM3962982","male"
"28354","GSM3962983","male"
"28355","GSM3962984","male"
"28356","GSM3962985","male"
"28357","GSM3962986","female"
"28358","GSM3962987","male"
"28359","GSM3962988","male"
"28360","GSM3962989","female"
"28361","GSM3962990","male"
"28362","GSM3962991","male"
"28363","GSM3962992","female"
"28364","GSM3962993","male"
"28365","GSM3962994","male"
"28366","GSM3962995","male"
"28367","GSM3962996","female"
"28368","GSM3962997","male"
"28369","GSM3962998","male"
"28370","GSM3962999","male"
"28371","GSM3963000","female"
"28372","GSM3963001","male"
"28373","GSM3963002","female"
"28374","GSM3978914","male"
"28375","GSM3978915","male"
"28376","GSM3978916","male"
"28377","GSM3978917","male"
"28378","GSM4008561","male"
"28379","GSM4008562","male"
"28380","GSM4008563","male"
"28381","GSM4008564","male"
"28382","GSM4008565","male"
"28383","GSM4008566","male"
"28384","GSM4008567","male"
"28385","GSM4008568","male"
"28386","GSM4008569","male"
"28387","GSM4008570","male"
"28388","GSM4008571","male"
"28389","GSM4008572","male"
"28390","GSM4008573","male"
"28391","GSM4008574","male"
"28392","GSM4008575","male"
"28393","GSM4008576","male"
"28394","GSM4008577","male"
"28395","GSM4008578","male"
"28396","GSM4008579","male"
"28397","GSM4008580","male"
"28398","GSM4008581","male"
"28399","GSM4008582","male"
"28400","GSM4008583","male"
"28401","GSM4008584","male"
"28402","GSM4008585","male"
"28403","GSM4008586","male"
"28404","GSM4008587","male"
"28405","GSM4008588","male"
"28406","GSM4008589","male"
"28407","GSM4008590","male"
"28408","GSM4008591","male"
"28409","GSM4008592","male"
"28410","GSM4008593","male"
"28411","GSM4008594","male"
"28412","GSM4008595","male"
"28413","GSM4008596","male"
"28414","GSM4008597","male"
"28415","GSM4008598","male"
"28416","GSM4008599","male"
"28417","GSM4008600","male"
"28418","GSM4008601","male"
"28419","GSM4008602","male"
"28420","GSM4008603","male"
"28421","GSM4008604","male"
"28422","GSM4008605","male"
"28423","GSM4008606","male"
"28424","GSM4008607","male"
"28425","GSM4008608","male"
"28426","GSM4008609","male"
"28427","GSM4008610","male"
"28428","GSM4008611","male"
"28429","GSM4008612","male"
"28430","GSM4008613","male"
"28431","GSM4008614","male"
"28432","GSM4008615","male"
"28433","GSM4008616","male"
"28434","GSM4008617","male"
"28435","GSM4008618","male"
"28436","GSM4026450","male"
"28437","GSM4026451","male"
"28438","GSM4026452","male"
"28439","GSM4026453","male"
"28440","GSM4026454","male"
"28441","GSM4026455","male"
"28442","GSM4026456","male"
"28443","GSM4026457","male"
"28444","GSM4026458","male"
"28445","GSM4026459","male"
"28446","GSM4026460","male"
"28447","GSM4026461","male"
"28448","GSM4026462","male"
"28449","GSM4026463","male"
"28450","GSM4026464","male"
"28451","GSM4026465","male"
"28452","GSM4026466","male"
"28453","GSM4026467","male"
"28454","GSM4026468","male"
"28455","GSM4026469","male"
"28456","GSM4026470","male"
"28457","GSM4026471","male"
"28458","GSM4026472","male"
"28459","GSM4026473","male"
"28460","GSM4026474","male"
"28461","GSM4026475","male"
"28462","GSM4047112","male"
"28463","GSM4047113","male"
"28464","GSM4047114","male"
"28465","GSM4047115","male"
"28466","GSM4047116","male"
"28467","GSM4047117","male"
"28468","GSM4047118","male"
"28469","GSM4047119","male"
"28470","GSM4047120","male"
"28471","GSM4047121","male"
"28472","GSM4047122","male"
"28473","GSM4047123","male"
"28474","GSM4047124","male"
"28475","GSM4047125","male"
"28476","GSM4047126","male"
"28477","GSM4047127","male"
"28478","GSM4047128","male"
"28479","GSM4047129","male"
"28480","GSM4047130","male"
"28481","GSM4047131","male"
"28482","GSM4047132","male"
"28483","GSM4047133","male"
"28484","GSM4047134","male"
"28485","GSM4047135","male"
"28486","GSM4061938","female"
"28487","GSM4061939","male"
"28488","GSM4061940","male"
"28489","GSM4061941","male"
"28490","GSM4061942","male"
"28491","GSM4061943","female"
"28492","GSM4061944","female"
"28493","GSM4061945","male"
"28494","GSM4061946","male"
"28495","GSM4061947","male"
"28496","GSM4061948","male"
"28497","GSM4061949","female"
"28498","GSM4081763","female"
"28499","GSM4081764","female"
"28500","GSM4081765","female"
"28501","GSM4095224","female"
"28502","GSM4095225","female"
"28503","GSM4095226","female"
"28504","GSM4095227","female"
"28505","GSM4095228","male"
"28506","GSM4095229","male"
"28507","GSM4095230","male"
"28508","GSM4095231","male"
"28509","GSM4095232","female"
"28510","GSM4095233","female"
"28511","GSM4095234","female"
"28512","GSM4095235","female"
"28513","GSM4095236","male"
"28514","GSM4095237","male"
"28515","GSM4095238","male"
"28516","GSM4095239","male"
"28517","GSM4095240","female"
"28518","GSM4095241","female"
"28519","GSM4095242","female"
"28520","GSM4095243","female"
"28521","GSM4095244","male"
"28522","GSM4095245","male"
"28523","GSM4095246","male"
"28524","GSM4095247","female"
"28525","GSM4095248","female"
"28526","GSM4095249","female"
"28527","GSM4095250","female"
"28528","GSM4095251","female"
"28529","GSM4095252","female"
"28530","GSM4095253","female"
"28531","GSM4095254","female"
"28532","GSM4095255","female"
"28533","GSM4095256","female"
"28534","GSM4095257","female"
"28535","GSM4095258","female"
"28536","GSM4095259","male"
"28537","GSM4095260","male"
"28538","GSM4095261","male"
"28539","GSM4095262","male"
"28540","GSM4095263","female"
"28541","GSM4095264","female"
"28542","GSM4095265","female"
"28543","GSM4095266","female"
"28544","GSM4095267","female"
"28545","GSM4095268","female"
"28546","GSM4095269","male"
"28547","GSM4095270","male"
"28548","GSM4095271","female"
"28549","GSM4095272","female"
"28550","GSM4095273","male"
"28551","GSM4095274","female"
"28552","GSM4095275","female"
"28553","GSM4095276","male"
"28554","GSM4095277","male"
"28555","GSM4095278","male"
"28556","GSM4095279","female"
"28557","GSM4095280","female"
"28558","GSM4095281","female"
"28559","GSM4095282","female"
"28560","GSM4095283","female"
"28561","GSM4095284","female"
"28562","GSM4095285","male"
"28563","GSM4095286","male"
"28564","GSM4095287","female"
"28565","GSM4095288","female"
"28566","GSM4095289","female"
"28567","GSM4095290","female"
"28568","GSM4095291","female"
"28569","GSM4095292","female"
"28570","GSM4095293","male"
"28571","GSM4095294","male"
"28572","GSM4095295","female"
"28573","GSM4095296","female"
"28574","GSM4095297","male"
"28575","GSM4095298","male"
"28576","GSM4095299","male"
"28577","GSM4095300","male"
"28578","GSM4095301","male"
"28579","GSM4095302","male"
"28580","GSM4095303","female"
"28581","GSM4095304","female"
"28582","GSM4095305","female"
"28583","GSM4095306","female"
"28584","GSM4095307","female"
"28585","GSM4095308","female"
"28586","GSM4095309","male"
"28587","GSM4095310","male"
"28588","GSM4095311","male"
"28589","GSM4095312","female"
"28590","GSM4095313","female"
"28591","GSM4095314","female"
"28592","GSM4095315","female"
"28593","GSM4095316","female"
"28594","GSM4095317","female"
"28595","GSM4095318","female"
"28596","GSM4095319","male"
"28597","GSM4095320","male"
"28598","GSM4095321","male"
"28599","GSM4095322","male"
"28600","GSM4095323","female"
"28601","GSM4095324","female"
"28602","GSM4095325","male"
"28603","GSM4095326","male"
"28604","GSM4095327","male"
"28605","GSM4095328","male"
"28606","GSM4095329","female"
"28607","GSM4095330","female"
"28608","GSM4095331","female"
"28609","GSM4095332","female"
"28610","GSM4095333","male"
"28611","GSM4095334","male"
"28612","GSM4095335","male"
"28613","GSM4095336","male"
"28614","GSM4095337","female"
"28615","GSM4095338","female"
"28616","GSM4095339","female"
"28617","GSM4095340","female"
"28618","GSM4095341","female"
"28619","GSM4095342","female"
"28620","GSM4095343","female"
"28621","GSM4095344","female"
"28622","GSM4095345","female"
"28623","GSM4095346","female"
"28624","GSM4095347","female"
"28625","GSM4095348","male"
"28626","GSM4095349","male"
"28627","GSM4095350","male"
"28628","GSM4095351","male"
"28629","GSM4095352","female"
"28630","GSM4095353","female"
"28631","GSM4095354","female"
"28632","GSM4095355","female"
"28633","GSM4109609","male"
"28634","GSM4109610","male"
"28635","GSM4109611","male"
"28636","GSM4109612","male"
"28637","GSM4109613","female"
"28638","GSM4109614","male"
"28639","GSM4109615","male"
"28640","GSM4109616","male"
"28641","GSM4109617","male"
"28642","GSM4109618","male"
"28643","GSM4109619","male"
"28644","GSM4109620","male"
"28645","GSM4109621","male"
"28646","GSM4109622","male"
"28647","GSM4109623","male"
"28648","GSM4109624","female"
"28649","GSM4109625","male"
"28650","GSM4109626","male"
"28651","GSM4109627","male"
"28652","GSM4109628","male"
"28653","GSM4109629","male"
"28654","GSM4109630","male"
"28655","GSM4109631","male"
"28656","GSM4109632","male"
"28657","GSM4109633","male"
"28658","GSM4109634","male"
"28659","GSM4109635","male"
"28660","GSM4109636","female"
"28661","GSM4109637","male"
"28662","GSM4109638","male"
"28663","GSM4109639","male"
"28664","GSM4109640","male"
"28665","GSM4109641","male"
"28666","GSM4109642","male"
"28667","GSM4109643","male"
"28668","GSM4109644","male"
"28669","GSM4109645","male"
"28670","GSM4109646","male"
"28671","GSM4109647","female"
"28672","GSM4109648","male"
"28673","GSM4109649","male"
"28674","GSM4109650","male"
"28675","GSM4109651","male"
"28676","GSM4109652","male"
"28677","GSM4109653","male"
"28678","GSM4109654","male"
"28679","GSM4128538","female"
"28680","GSM4128539","male"
"28681","GSM4128540","male"
"28682","GSM4128541","male"
"28683","GSM4128542","male"
"28684","GSM4128543","female"
"28685","GSM4128544","female"
"28686","GSM4128545","male"
"28687","GSM4128546","male"
"28688","GSM4128547","female"
"28689","GSM4128548","female"
"28690","GSM4128549","female"
"28691","GSM4128550","female"
"28692","GSM4128551","male"
"28693","GSM4128552","female"
"28694","GSM4128553","female"
"28695","GSM4128554","female"
"28696","GSM4128555","female"
"28697","GSM4128556","female"
"28698","GSM4128557","female"
"28699","GSM4128558","male"
"28700","GSM4128559","female"
"28701","GSM4128560","male"
"28702","GSM4128561","male"
"28703","GSM4128562","male"
"28704","GSM4128563","female"
"28705","GSM4128564","male"
"28706","GSM4128565","male"
"28707","GSM4128566","female"
"28708","GSM4128567","female"
"28709","GSM4128568","male"
"28710","GSM4128569","male"
"28711","GSM4128570","male"
"28712","GSM4128571","male"
"28713","GSM4128572","male"
"28714","GSM4128573","female"
"28715","GSM4128574","male"
"28716","GSM4128575","female"
"28717","GSM4128576","male"
"28718","GSM4128577","female"
"28719","GSM4128578","male"
"28720","GSM4128579","female"
"28721","GSM4128580","female"
"28722","GSM4128581","male"
"28723","GSM4128582","male"
"28724","GSM4128583","female"
"28725","GSM4128584","female"
"28726","GSM4128585","female"
"28727","GSM4188845","male"
"28728","GSM4188846","male"
"28729","GSM4188847","male"
"28730","GSM4188848","male"
"28731","GSM4188849","male"
"28732","GSM4188850","male"
"28733","GSM4188851","male"
"28734","GSM4188852","male"
"28735","GSM4188853","male"
"28736","GSM4188854","male"
"28737","GSM2693218","female"
"28738","GSM2693219","male"
"28739","GSM2693220","male"
"28740","GSM2693221","male"
"28741","GSM2693222","male"
"28742","GSM2693223","male"
"28743","GSM2693224","female"
"28744","GSM2693225","male"
"28745","GSM2693226","male"
"28746","GSM2693227","male"
"28747","GSM2693228","male"
"28748","GSM2693229","male"
"28749","GSM2693230","female"
"28750","GSM2693231","male"
"28751","GSM2693232","male"
"28752","GSM2693233","male"
"28753","GSM2693234","male"
"28754","GSM2693235","male"
"28755","GSM2693236","female"
"28756","GSM2693237","male"
"28757","GSM2693238","male"
"28758","GSM2693239","male"
"28759","GSM2693240","male"
"28760","GSM2693241","male"
"28761","GSM2866686","male"
"28762","GSM2866687","female"
"28763","GSM2866688","female"
"28764","GSM2866689","female"
"28765","GSM2866690","female"
"28766","GSM2866691","male"
"28767","GSM2866692","male"
"28768","GSM2866693","female"
"28769","GSM2866694","male"
"28770","GSM2866695","female"
"28771","GSM2866696","female"
"28772","GSM2866697","male"
"28773","GSM2866698","female"
"28774","GSM2866699","female"
"28775","GSM2866700","female"
"28776","GSM2866701","male"
"28777","GSM2866702","male"
"28778","GSM2866703","male"
"28779","GSM2866704","male"
"28780","GSM2866705","female"
"28781","GSM2866706","female"
"28782","GSM2866707","male"
"28783","GSM2866708","female"
"28784","GSM2866709","female"
"28785","GSM2866710","male"
"28786","GSM2866711","male"
"28787","GSM2866712","female"
"28788","GSM2866713","male"
"28789","GSM2866714","female"
"28790","GSM2866715","male"
"28791","GSM2866716","male"
"28792","GSM2866717","male"
"28793","GSM2866718","male"
"28794","GSM2866719","male"
"28795","GSM2866720","male"
"28796","GSM2866721","female"
"28797","GSM2866722","male"
"28798","GSM2866723","male"
"28799","GSM2866724","female"
"28800","GSM2866725","male"
"28801","GSM2866726","male"
"28802","GSM2866727","male"
"28803","GSM2866728","female"
"28804","GSM2866729","female"
"28805","GSM2866730","male"
"28806","GSM2866731","female"
"28807","GSM2866732","male"
"28808","GSM2866733","female"
"28809","GSM2866734","male"
"28810","GSM2866735","female"
"28811","GSM2866736","male"
"28812","GSM2866737","male"
"28813","GSM2866738","female"
"28814","GSM2866739","male"
"28815","GSM2866740","male"
"28816","GSM2866741","female"
"28817","GSM2866742","male"
"28818","GSM2866743","female"
"28819","GSM2866744","male"
"28820","GSM2866745","male"
"28821","GSM2866746","female"
"28822","GSM2866747","male"
"28823","GSM2866748","female"
"28824","GSM2866749","male"
"28825","GSM2866750","male"
"28826","GSM2866751","male"
"28827","GSM2866752","female"
"28828","GSM2866753","male"
"28829","GSM2866754","female"
"28830","GSM2866755","male"
"28831","GSM2866756","male"
"28832","GSM2866757","male"
"28833","GSM2866758","male"
"28834","GSM2866759","male"
"28835","GSM2866760","male"
"28836","GSM2866761","male"
"28837","GSM2866762","female"
"28838","GSM2866763","female"
"28839","GSM2866764","female"
